2023-06-15 16:12:08 |||| 263
2023-06-15 16:15:09 |||| 309
2023-06-15 16:18:09 |||| 300
2023-06-15 16:21:09 |||| 140
2023-06-15 16:24:09 |||| 0
2023-06-15 16:27:09 |||| 0
2023-06-15 16:30:10 |||| 0
2023-06-15 16:33:10 |||| 0
2023-06-15 16:36:11 |||| 0
2023-06-15 16:39:11 |||| 0
2023-06-15 16:42:11 |||| 0
2023-06-15 16:45:11 |||| 0
2023-06-15 16:48:12 |||| 0
2023-06-15 16:51:12 |||| 0
2023-06-15 16:54:12 |||| 0
2023-06-15 16:57:13 |||| 0
2023-06-15 17:00:13 |||| 0
2023-06-15 17:03:14 |||| 0
2023-06-15 17:06:14 |||| 65
2023-06-15 17:09:14 |||| 150
2023-06-15 17:12:14 |||| 239
2023-06-15 17:15:15 |||| 285
2023-06-15 17:18:15 |||| 302
2023-06-15 17:21:16 |||| 267
2023-06-15 17:24:16 |||| 289
2023-06-15 17:27:16 |||| 251
2023-06-15 17:30:17 |||| 306
2023-06-15 17:33:17 |||| 287
2023-06-15 17:36:17 |||| 109
2023-06-15 17:39:17 |||| 109
2023-06-15 17:42:17 |||| 270
2023-06-15 17:45:18 |||| 43
2023-06-15 17:48:18 |||| 58
2023-06-15 17:51:18 |||| 278
2023-06-15 17:54:19 |||| 120
2023-06-15 17:57:19 |||| 295
2023-06-15 18:00:19 |||| 293
2023-06-15 18:03:20 |||| 282
2023-06-15 18:06:20 |||| 267
2023-06-15 18:09:20 |||| 185
2023-06-15 18:12:21 |||| 0
2023-06-15 18:15:21 |||| 2
2023-06-15 18:18:21 |||| 0
2023-06-15 18:21:21 |||| 0
2023-06-15 18:24:22 |||| 0
2023-06-15 18:27:22 |||| 0
2023-06-15 18:30:22 |||| 0
2023-06-15 18:33:22 |||| 0
2023-06-15 18:36:23 |||| 0
2023-06-15 18:39:23 |||| 0
2023-06-15 18:42:24 |||| 0
2023-06-15 18:45:24 |||| 0
2023-06-15 18:48:25 |||| 0
2023-06-15 18:51:25 |||| 0
2023-06-15 18:54:25 |||| 32
2023-06-15 18:57:26 |||| 175
2023-06-15 19:00:26 |||| 194
2023-06-15 19:03:26 |||| 91
2023-06-15 19:06:26 |||| 0
2023-06-15 19:09:27 |||| 0
2023-06-15 19:12:27 |||| 0
2023-06-15 19:15:27 |||| 0
2023-06-15 19:18:28 |||| 0
2023-06-15 19:21:28 |||| 0
2023-06-15 19:24:28 |||| 0
2023-06-15 19:27:28 |||| 0
2023-06-15 19:30:29 |||| 0
2023-06-15 19:33:29 |||| 0
2023-06-15 19:36:29 |||| 56
2023-06-15 19:39:30 |||| 186
2023-06-15 19:42:30 |||| 208
2023-06-15 19:45:30 |||| 121
2023-06-15 19:48:30 |||| 68
2023-06-15 19:51:30 |||| 178
2023-06-15 19:54:31 |||| 0
2023-06-15 19:57:31 |||| 0
2023-06-15 20:00:32 |||| 1
2023-06-15 20:03:32 |||| 173
2023-06-15 20:06:32 |||| 283
2023-06-15 20:09:32 |||| 298
2023-06-15 20:12:33 |||| 299
2023-06-15 20:15:33 |||| 186
2023-06-15 20:18:33 |||| 192
2023-06-15 20:21:34 |||| 255
2023-06-15 20:24:34 |||| 300
2023-06-15 20:27:35 |||| 56
2023-06-15 20:30:35 |||| 224
2023-06-15 20:33:35 |||| 302
2023-06-15 20:36:35 |||| 300
2023-06-15 20:39:36 |||| 299
2023-06-15 20:42:36 |||| 299
2023-06-15 20:45:36 |||| 289
2023-06-15 20:48:37 |||| 16
2023-06-15 20:51:37 |||| 193
2023-06-15 20:54:37 |||| 306
2023-06-15 20:57:37 |||| 300
2023-06-15 21:00:38 |||| 299
2023-06-15 21:03:38 |||| 178
2023-06-15 21:06:38 |||| 174
2023-06-15 21:09:39 |||| 36
2023-06-15 21:12:39 |||| 137
2023-06-15 21:15:40 |||| 216
2023-06-15 21:18:40 |||| 51
2023-06-15 21:21:40 |||| 218
2023-06-15 21:24:40 |||| 270
2023-06-15 21:27:40 |||| 294
2023-06-15 21:30:41 |||| 290
2023-06-15 21:33:41 |||| 204
2023-06-15 21:36:41 |||| 103
2023-06-15 21:39:42 |||| 296
2023-06-15 21:42:42 |||| 61
2023-06-15 21:45:42 |||| 95
2023-06-15 21:48:43 |||| 84
2023-06-15 21:51:43 |||| 170
2023-06-15 21:54:44 |||| 0
2023-06-15 21:57:44 |||| 0
2023-06-15 22:00:44 |||| 14
2023-06-15 22:03:44 |||| 0
2023-06-15 22:06:45 |||| 0
2023-06-15 22:09:45 |||| 0
2023-06-15 22:12:45 |||| 0
2023-06-15 22:15:46 |||| 0
2023-06-15 22:18:46 |||| 2
2023-06-15 22:21:46 |||| 0
2023-06-15 22:24:47 |||| 0
2023-06-15 22:27:47 |||| 0
2023-06-15 22:30:47 |||| 26
2023-06-15 22:33:47 |||| 219
2023-06-15 22:36:47 |||| 227
2023-06-15 22:39:48 |||| 0
2023-06-15 22:42:48 |||| 0
2023-06-15 22:45:48 |||| 210
2023-06-15 22:48:49 |||| 52
2023-06-15 22:51:50 |||| 272
2023-06-15 22:54:50 |||| 228
2023-06-15 22:57:50 |||| 46
2023-06-15 23:00:50 |||| 0
2023-06-15 23:03:50 |||| 0
2023-06-15 23:06:51 |||| 0
2023-06-15 23:09:51 |||| 0
2023-06-15 23:12:52 |||| 0
2023-06-15 23:15:52 |||| 0
2023-06-15 23:18:52 |||| 0
2023-06-15 23:21:53 |||| 0
2023-06-15 23:24:53 |||| 0
2023-06-15 23:27:53 |||| 0
2023-06-15 23:30:53 |||| 0
2023-06-15 23:33:54 |||| 0
2023-06-15 23:36:54 |||| 0
2023-06-15 23:39:54 |||| 0
2023-06-15 23:42:55 |||| 0
2023-06-15 23:45:55 |||| 0
2023-06-15 23:48:56 |||| 0
2023-06-15 23:51:56 |||| 0
2023-06-15 23:54:56 |||| 0
2023-06-15 23:57:57 |||| 0
2023-06-16 00:00:57 |||| 0
2023-06-16 00:03:57 |||| 0
2023-06-16 00:06:58 |||| 0
2023-06-16 00:09:58 |||| 0
2023-06-16 00:12:58 |||| 0
2023-06-16 00:15:58 |||| 0
2023-06-16 00:18:59 |||| 0
2023-06-16 00:21:59 |||| 0
2023-06-16 00:24:59 |||| 0
2023-06-16 00:28:00 |||| 0
2023-06-16 00:31:01 |||| 0
2023-06-16 00:34:02 |||| 0
2023-06-16 00:37:03 |||| 0
2023-06-16 00:40:04 |||| 0
2023-06-16 00:43:04 |||| 0
2023-06-16 00:46:05 |||| 0
2023-06-16 00:49:05 |||| 4
2023-06-16 00:52:06 |||| 0
2023-06-16 00:55:06 |||| 0
2023-06-16 00:58:07 |||| 0
2023-06-16 01:01:08 |||| 0
2023-06-16 01:04:09 |||| 0
2023-06-16 01:07:09 |||| 0
2023-06-16 01:10:11 |||| 0
2023-06-16 01:13:11 |||| 0
2023-06-16 01:16:12 |||| 0
2023-06-16 01:19:12 |||| 0
2023-06-16 01:22:13 |||| 0
2023-06-16 01:25:13 |||| 0
2023-06-16 01:28:13 |||| 0
2023-06-16 01:31:14 |||| 0
2023-06-16 01:34:15 |||| 0
2023-06-16 01:37:15 |||| 0
2023-06-16 01:40:17 |||| 0
2023-06-16 01:43:18 |||| 0
2023-06-16 01:46:18 |||| 0
2023-06-16 01:49:19 |||| 0
2023-06-16 01:52:20 |||| 0
2023-06-16 01:55:20 |||| 0
2023-06-16 01:58:21 |||| 0
2023-06-16 17:04:37 |||| 252
2023-06-16 17:07:38 |||| 305
2023-06-16 02:01:21 |||| 0
2023-06-16 02:04:21 |||| 0
2023-06-16 02:07:22 |||| 0
2023-06-16 02:10:23 |||| 0
2023-06-16 02:13:23 |||| 0
2023-06-16 02:16:24 |||| 0
2023-06-16 02:19:25 |||| 0
2023-06-16 02:22:26 |||| 0
2023-06-16 02:25:27 |||| 0
2023-06-16 02:28:28 |||| 0
2023-06-16 02:31:28 |||| 0
2023-06-16 02:34:28 |||| 0
2023-06-16 02:37:29 |||| 0
2023-06-16 02:40:29 |||| 0
2023-06-16 02:43:30 |||| 0
2023-06-16 02:46:30 |||| 0
2023-06-16 02:49:31 |||| 0
2023-06-16 02:52:32 |||| 0
2023-06-16 02:55:33 |||| 0
2023-06-16 02:58:34 |||| 0
2023-06-16 03:01:35 |||| 0
2023-06-16 03:04:35 |||| 0
2023-06-16 03:07:36 |||| 0
2023-06-16 03:10:36 |||| 0
2023-06-16 03:13:37 |||| 0
2023-06-16 03:16:37 |||| 0
2023-06-16 03:19:37 |||| 0
2023-06-16 03:22:38 |||| 0
2023-06-16 03:25:39 |||| 0
2023-06-16 03:28:40 |||| 0
2023-06-16 03:31:41 |||| 3
2023-06-16 03:34:42 |||| 213
2023-06-16 03:37:42 |||| 246
2023-06-16 03:40:43 |||| 63
2023-06-16 03:43:43 |||| 0
2023-06-16 03:46:43 |||| 0
2023-06-16 03:49:44 |||| 0
2023-06-16 03:52:45 |||| 200
2023-06-16 03:55:45 |||| 231
2023-06-16 03:58:46 |||| 110
2023-06-16 04:01:47 |||| 0
2023-06-16 04:04:48 |||| 0
2023-06-16 04:07:49 |||| 0
2023-06-16 04:10:50 |||| 0
2023-06-16 04:13:50 |||| 12
2023-06-16 04:16:50 |||| 0
2023-06-16 04:19:51 |||| 0
2023-06-16 04:22:51 |||| 0
2023-06-16 04:25:52 |||| 0
2023-06-16 04:28:52 |||| 0
2023-06-16 04:31:53 |||| 49
2023-06-16 04:34:54 |||| 157
2023-06-16 04:37:55 |||| 121
2023-06-16 04:40:56 |||| 164
2023-06-16 04:43:57 |||| 12
2023-06-16 04:46:57 |||| 220
2023-06-16 04:49:58 |||| 13
2023-06-16 04:52:58 |||| 0
2023-06-16 04:55:59 |||| 0
2023-06-16 04:58:59 |||| 0
2023-06-16 05:01:59 |||| 0
2023-06-16 05:05:00 |||| 122
2023-06-16 05:08:00 |||| 176
2023-06-16 05:11:02 |||| 141
2023-06-16 05:14:03 |||| 81
2023-06-16 05:17:04 |||| 224
2023-06-16 05:20:04 |||| 179
2023-06-16 05:23:05 |||| 18
2023-06-16 05:26:05 |||| 0
2023-06-16 05:29:05 |||| 0
2023-06-16 05:32:06 |||| 0
2023-06-16 05:35:07 |||| 0
2023-06-16 05:38:08 |||| 0
2023-06-16 05:41:08 |||| 0
2023-06-16 05:44:10 |||| 0
2023-06-16 05:47:10 |||| 0
2023-06-16 05:50:11 |||| 143
2023-06-16 05:53:12 |||| 247
2023-06-16 05:56:12 |||| 224
2023-06-16 05:59:12 |||| 141
2023-06-16 06:02:13 |||| 235
2023-06-16 06:05:14 |||| 10
2023-06-16 06:08:15 |||| 262
2023-06-16 06:11:16 |||| 236
2023-06-16 06:14:17 |||| 225
2023-06-16 06:17:17 |||| 16
2023-06-16 06:20:18 |||| 0
2023-06-16 06:23:19 |||| 0
2023-06-16 06:26:19 |||| 7
2023-06-16 06:29:19 |||| 110
2023-06-16 06:32:20 |||| 231
2023-06-16 06:35:21 |||| 246
2023-06-16 06:38:21 |||| 229
2023-06-16 06:41:22 |||| 224
2023-06-16 06:44:23 |||| 210
2023-06-16 06:47:24 |||| 14
2023-06-16 06:50:25 |||| 62
2023-06-16 06:53:25 |||| 250
2023-06-16 06:56:26 |||| 181
2023-06-16 06:59:26 |||| 120
2023-06-16 07:02:27 |||| 240
2023-06-16 07:05:27 |||| 227
2023-06-16 07:08:28 |||| 231
2023-06-16 07:11:28 |||| 231
2023-06-16 07:14:29 |||| 208
2023-06-16 07:17:31 |||| 148
2023-06-16 07:20:32 |||| 52
2023-06-16 07:23:32 |||| 239
2023-06-16 07:26:33 |||| 228
2023-06-16 07:29:33 |||| 235
2023-06-16 07:32:34 |||| 227
2023-06-16 07:35:34 |||| 230
2023-06-16 07:38:35 |||| 205
2023-06-16 07:41:35 |||| 0
2023-06-16 07:44:35 |||| 0
2023-06-16 07:47:36 |||| 113
2023-06-16 07:50:38 |||| 235
2023-06-16 07:53:38 |||| 226
2023-06-16 07:56:39 |||| 217
2023-06-16 07:59:40 |||| 90
2023-06-16 08:02:40 |||| 0
2023-06-16 08:05:41 |||| 0
2023-06-16 08:08:41 |||| 0
2023-06-16 08:11:42 |||| 0
2023-06-16 08:14:42 |||| 52
2023-06-16 08:17:43 |||| 294
2023-06-16 08:20:43 |||| 283
2023-06-16 08:23:44 |||| 227
2023-06-16 08:26:45 |||| 180
2023-06-16 08:29:46 |||| 209
2023-06-16 08:32:47 |||| 308
2023-06-16 08:35:47 |||| 308
2023-06-16 08:38:48 |||| 309
2023-06-16 08:41:48 |||| 292
2023-06-16 08:44:48 |||| 284
2023-06-16 08:47:48 |||| 253
2023-06-16 08:50:50 |||| 275
2023-06-16 08:53:51 |||| 309
2023-06-16 08:56:52 |||| 310
2023-06-16 08:59:52 |||| 309
2023-06-16 09:02:53 |||| 263
2023-06-16 09:05:54 |||| 22
2023-06-16 09:08:55 |||| 106
2023-06-16 09:11:55 |||| 307
2023-06-16 09:14:55 |||| 150
2023-06-16 09:17:56 |||| 294
2023-06-16 09:20:56 |||| 212
2023-06-16 09:23:57 |||| 55
2023-06-16 09:26:58 |||| 128
2023-06-16 09:29:59 |||| 243
2023-06-16 09:33:00 |||| 270
2023-06-16 09:36:01 |||| 183
2023-06-16 09:39:01 |||| 72
2023-06-16 09:42:02 |||| 202
2023-06-16 09:45:02 |||| 169
2023-06-16 09:48:03 |||| 113
2023-06-16 09:51:03 |||| 133
2023-06-16 09:54:04 |||| 292
2023-06-16 09:57:05 |||| 271
2023-06-16 10:00:06 |||| 15
2023-06-16 10:03:07 |||| 9
2023-06-16 10:06:08 |||| 0
2023-06-16 10:09:08 |||| 0
2023-06-16 10:12:08 |||| 187
2023-06-16 10:15:09 |||| 300
2023-06-16 10:18:09 |||| 308
2023-06-16 10:21:10 |||| 309
2023-06-16 10:24:10 |||| 309
2023-06-16 10:27:11 |||| 315
2023-06-16 10:30:12 |||| 289
2023-06-16 10:33:13 |||| 232
2023-06-16 10:36:14 |||| 301
2023-06-16 10:39:15 |||| 242
2023-06-16 10:42:15 |||| 126
2023-06-16 10:45:16 |||| 257
2023-06-16 10:48:17 |||| 298
2023-06-16 10:51:17 |||| 221
2023-06-16 10:54:17 |||| 296
2023-06-16 10:57:18 |||| 324
2023-06-16 11:00:19 |||| 320
2023-06-16 11:03:19 |||| 307
2023-06-16 11:06:21 |||| 127
2023-06-16 11:09:21 |||| 13
2023-06-16 11:12:22 |||| 118
2023-06-16 11:15:23 |||| 74
2023-06-16 11:18:24 |||| 47
2023-06-16 11:21:24 |||| 62
2023-06-16 11:24:25 |||| 10
2023-06-16 11:27:25 |||| 74
2023-06-16 11:30:25 |||| 82
2023-06-16 11:33:26 |||| 87
2023-06-16 11:36:27 |||| 0
2023-06-16 11:39:27 |||| 0
2023-06-16 11:42:28 |||| 0
2023-06-16 11:45:29 |||| 0
2023-06-16 11:48:30 |||| 0
2023-06-16 11:51:30 |||| 0
2023-06-16 11:54:31 |||| 0
2023-06-16 11:57:32 |||| 0
2023-06-16 12:00:33 |||| 0
2023-06-16 12:03:33 |||| 0
2023-06-16 12:06:34 |||| 0
2023-06-16 12:09:34 |||| 47
2023-06-16 12:12:34 |||| 263
2023-06-16 12:15:35 |||| 308
2023-06-16 12:18:36 |||| 291
2023-06-16 12:21:37 |||| 310
2023-06-16 12:24:38 |||| 240
2023-06-16 12:27:38 |||| 165
2023-06-16 12:30:39 |||| 254
2023-06-16 12:33:40 |||| 308
2023-06-16 12:36:40 |||| 247
2023-06-16 12:39:41 |||| 230
2023-06-16 12:42:41 |||| 167
2023-06-16 12:45:42 |||| 308
2023-06-16 12:48:42 |||| 309
2023-06-16 12:51:43 |||| 195
2023-06-16 12:54:44 |||| 308
2023-06-16 12:57:45 |||| 233
2023-06-16 13:00:46 |||| 278
2023-06-16 13:03:46 |||| 310
2023-06-16 13:06:47 |||| 195
2023-06-16 13:09:48 |||| 266
2023-06-16 13:12:48 |||| 309
2023-06-16 13:15:48 |||| 249
2023-06-16 13:18:49 |||| 205
2023-06-16 13:21:50 |||| 308
2023-06-16 13:24:50 |||| 327
2023-06-16 13:27:51 |||| 300
2023-06-16 13:30:53 |||| 299
2023-06-16 13:33:53 |||| 294
2023-06-16 13:36:54 |||| 0
2023-06-16 13:39:54 |||| 206
2023-06-16 13:42:55 |||| 279
2023-06-16 13:45:55 |||| 326
2023-06-16 13:48:56 |||| 322
2023-06-16 13:51:56 |||| 127
2023-06-16 13:54:57 |||| 301
2023-06-16 13:57:57 |||| 278
2023-06-16 14:00:58 |||| 278
2023-06-16 14:03:59 |||| 255
2023-06-16 14:07:00 |||| 16
2023-06-16 14:10:01 |||| 303
2023-06-16 14:13:02 |||| 238
2023-06-16 14:16:03 |||| 155
2023-06-16 14:19:03 |||| 242
2023-06-16 14:22:03 |||| 325
2023-06-16 14:25:04 |||| 312
2023-06-16 14:28:04 |||| 259
2023-06-16 14:31:05 |||| 324
2023-06-16 14:34:06 |||| 286
2023-06-16 14:37:06 |||| 335
2023-06-16 14:40:07 |||| 266
2023-06-16 14:43:08 |||| 243
2023-06-16 14:46:09 |||| 328
2023-06-16 14:49:09 |||| 290
2023-06-16 14:52:09 |||| 174
2023-06-16 14:55:10 |||| 52
2023-06-16 14:58:10 |||| 207
2023-06-16 15:01:11 |||| 334
2023-06-16 15:04:12 |||| 328
2023-06-16 15:07:12 |||| 308
2023-06-16 15:10:13 |||| 260
2023-06-16 15:13:14 |||| 318
2023-06-16 15:16:15 |||| 238
2023-06-16 15:19:15 |||| 279
2023-06-16 15:22:16 |||| 334
2023-06-16 15:25:17 |||| 319
2023-06-16 15:28:18 |||| 319
2023-06-16 15:31:18 |||| 266
2023-06-16 15:34:18 |||| 271
2023-06-16 15:37:18 |||| 162
2023-06-16 15:40:19 |||| 316
2023-06-16 15:43:20 |||| 225
2023-06-16 15:46:21 |||| 309
2023-06-16 15:49:21 |||| 286
2023-06-16 15:52:22 |||| 276
2023-06-16 15:55:23 |||| 199
2023-06-16 15:58:24 |||| 153
2023-06-16 16:01:24 |||| 273
2023-06-16 16:04:25 |||| 293
2023-06-16 16:07:25 |||| 231
2023-06-16 16:10:26 |||| 294
2023-06-16 16:13:26 |||| 272
2023-06-16 16:16:27 |||| 313
2023-06-16 16:19:27 |||| 191
2023-06-16 16:22:29 |||| 253
2023-06-16 16:25:29 |||| 36
2023-06-16 16:28:30 |||| 0
2023-06-16 16:31:31 |||| 0
2023-06-16 16:34:32 |||| 0
2023-06-16 16:37:32 |||| 0
2023-06-16 16:40:32 |||| 0
2023-06-16 16:43:33 |||| 0
2023-06-16 16:46:33 |||| 0
2023-06-16 16:49:34 |||| 0
2023-06-16 16:52:35 |||| 0
2023-06-16 16:55:35 |||| 0
2023-06-16 16:58:36 |||| 0
2023-06-16 17:01:37 |||| 0
2023-06-16 17:10:38 |||| 243
2023-06-16 17:13:39 |||| 277
2023-06-16 17:16:39 |||| 161
2023-06-16 17:19:40 |||| 204
2023-06-16 17:22:40 |||| 346
2023-06-16 17:25:40 |||| 267
2023-06-16 17:28:41 |||| 192
2023-06-16 17:31:42 |||| 272
2023-06-16 17:34:44 |||| 170
2023-06-16 17:37:44 |||| 339
2023-06-16 17:40:45 |||| 304
2023-06-16 17:43:45 |||| 148
2023-06-16 17:46:46 |||| 19
2023-06-16 17:49:46 |||| 74
2023-06-16 17:52:47 |||| 134
2023-06-16 17:55:47 |||| 122
2023-06-16 17:58:47 |||| 56
2023-06-16 18:01:48 |||| 202
2023-06-16 18:04:49 |||| 151
2023-06-16 18:07:49 |||| 226
2023-06-16 18:10:50 |||| 295
2023-06-16 18:13:51 |||| 197
2023-06-16 18:16:52 |||| 271
2023-06-16 18:19:52 |||| 265
2023-06-16 18:22:53 |||| 261
2023-06-16 18:25:54 |||| 313
2023-06-16 18:28:54 |||| 247
2023-06-16 18:31:55 |||| 323
2023-06-16 18:34:55 |||| 215
2023-06-16 18:37:55 |||| 248
2023-06-16 18:40:56 |||| 93
2023-06-16 18:43:56 |||| 189
2023-06-16 18:46:58 |||| 306
2023-06-16 18:49:59 |||| 143
2023-06-16 18:53:00 |||| 243
2023-06-16 18:56:00 |||| 329
2023-06-16 18:59:01 |||| 309
2023-06-16 19:02:02 |||| 161
2023-06-16 19:05:02 |||| 80
2023-06-16 19:08:02 |||| 0
2023-06-16 19:11:03 |||| 10
2023-06-16 19:14:03 |||| 0
2023-06-16 19:17:04 |||| 185
2023-06-16 19:20:04 |||| 242
2023-06-16 19:23:05 |||| 311
2023-06-16 19:26:06 |||| 336
2023-06-16 19:29:07 |||| 210
2023-06-16 19:32:08 |||| 320
2023-06-16 19:35:08 |||| 257
2023-06-16 19:38:09 |||| 190
2023-06-16 19:41:09 |||| 290
2023-06-16 19:44:10 |||| 227
2023-06-16 19:47:10 |||| 326
2023-06-16 19:50:10 |||| 108
2023-06-16 19:53:11 |||| 304
2023-06-16 19:56:11 |||| 284
2023-06-16 19:59:11 |||| 232
2023-06-16 20:02:13 |||| 249
2023-06-16 20:05:14 |||| 259
2023-06-16 20:08:15 |||| 52
2023-06-16 20:11:15 |||| 163
2023-06-16 20:14:16 |||| 186
2023-06-16 20:17:17 |||| 309
2023-06-16 20:20:17 |||| 180
2023-06-16 20:23:17 |||| 222
2023-06-16 20:26:17 |||| 66
2023-06-16 20:29:18 |||| 255
2023-06-16 20:32:19 |||| 90
2023-06-16 20:35:19 |||| 280
2023-06-16 20:38:20 |||| 290
2023-06-16 20:41:20 |||| 249
2023-06-16 20:44:21 |||| 324
2023-06-16 20:47:22 |||| 290
2023-06-16 20:50:23 |||| 147
2023-06-16 20:53:23 |||| 152
2023-06-16 20:56:24 |||| 333
2023-06-16 20:59:24 |||| 329
2023-06-16 21:02:25 |||| 123
2023-06-16 21:05:25 |||| 265
2023-06-16 21:08:26 |||| 142
2023-06-16 21:11:26 |||| 0
2023-06-16 21:14:27 |||| 210
2023-06-16 21:17:28 |||| 271
2023-06-16 21:20:29 |||| 329
2023-06-16 21:23:29 |||| 281
2023-06-16 21:26:30 |||| 2
2023-06-16 21:29:30 |||| 123
2023-06-16 21:32:31 |||| 0
2023-06-16 21:35:31 |||| 0
2023-06-16 21:38:32 |||| 43
2023-06-16 21:41:32 |||| 137
2023-06-16 21:44:33 |||| 186
2023-06-16 21:47:34 |||| 202
2023-06-16 21:50:35 |||| 267
2023-06-16 21:53:35 |||| 285
2023-06-16 21:56:36 |||| 229
2023-06-16 21:59:37 |||| 200
2023-06-16 22:02:37 |||| 245
2023-06-16 22:05:38 |||| 144
2023-06-16 22:08:38 |||| 134
2023-06-16 22:11:38 |||| 285
2023-06-16 22:14:39 |||| 296
2023-06-16 22:17:39 |||| 197
2023-06-16 22:20:40 |||| 310
2023-06-16 22:23:41 |||| 90
2023-06-16 22:26:41 |||| 76
2023-06-16 22:29:42 |||| 295
2023-06-16 22:32:43 |||| 291
2023-06-16 22:35:44 |||| 227
2023-06-16 22:38:44 |||| 91
2023-06-16 22:41:44 |||| 233
2023-06-16 22:44:45 |||| 294
2023-06-16 22:47:45 |||| 76
2023-06-16 22:50:46 |||| 200
2023-06-16 22:53:47 |||| 175
2023-06-16 22:56:47 |||| 215
2023-06-16 22:59:47 |||| 200
2023-06-16 23:02:48 |||| 286
2023-06-16 23:05:49 |||| 6
2023-06-16 23:08:50 |||| 39
2023-06-16 23:11:50 |||| 54
2023-06-16 23:14:51 |||| 192
2023-06-16 23:17:51 |||| 177
2023-06-16 23:20:52 |||| 246
2023-06-16 23:23:52 |||| 121
2023-06-16 23:26:53 |||| 59
2023-06-16 23:29:53 |||| 55
2023-06-16 23:32:54 |||| 0
2023-06-16 23:35:54 |||| 0
2023-06-16 23:38:54 |||| 0
2023-06-16 23:41:55 |||| 0
2023-06-16 23:44:55 |||| 0
2023-06-16 23:47:56 |||| 0
2023-06-16 23:50:57 |||| 0
2023-06-16 23:53:58 |||| 0
2023-06-16 23:56:58 |||| 0
2023-06-16 23:59:59 |||| 0
2023-06-17 00:03:00 |||| 0
2023-06-17 00:06:01 |||| 0
2023-06-17 00:09:01 |||| 0
2023-06-17 00:12:02 |||| 0
2023-06-17 00:15:02 |||| 0
2023-06-17 00:18:03 |||| 0
2023-06-17 00:21:03 |||| 0
2023-06-17 00:24:03 |||| 0
2023-06-17 00:27:04 |||| 0
2023-06-17 00:30:04 |||| 0
2023-06-17 00:33:05 |||| 15
2023-06-17 00:36:06 |||| 140
2023-06-17 00:39:07 |||| 173
2023-06-17 00:42:08 |||| 147
2023-06-17 00:45:08 |||| 93
2023-06-17 00:48:09 |||| 1
2023-06-17 00:51:09 |||| 68
2023-06-17 00:54:09 |||| 95
2023-06-17 00:57:10 |||| 163
2023-06-17 01:00:10 |||| 21
2023-06-17 01:03:11 |||| 67
2023-06-17 01:06:11 |||| 238
2023-06-17 01:09:12 |||| 205
2023-06-17 01:12:12 |||| 323
2023-06-17 01:15:13 |||| 311
2023-06-17 01:18:14 |||| 318
2023-06-17 01:21:14 |||| 150
2023-06-17 01:24:15 |||| 279
2023-06-17 01:27:16 |||| 308
2023-06-17 01:30:16 |||| 322
2023-06-17 01:33:16 |||| 197
