2023-07-01; 05:01:09; 0.0;
2023-07-01; 05:04:09; 0.0;
2023-07-01; 05:07:10; 0.0;
2023-07-01; 05:10:10; 0.0;
2023-07-01; 05:13:11; 0.0;
2023-07-01; 05:16:11; 0.0;
2023-07-01; 05:19:12; 0.0;
2023-07-01; 05:22:12; 0.0;
2023-07-01; 05:25:12; 0.0;
2023-07-01; 05:28:13; 0.0;
2023-07-01; 05:31:13; 0.0;
2023-07-01; 05:34:14; 0.0;
2023-07-01; 05:37:14; 0.0;
2023-07-01; 05:40:15; 0.0;
2023-07-01; 05:43:15; 0.0;
2023-07-01; 05:46:15; 0.0;
2023-07-01; 05:49:15; 0.0;
2023-07-01; 05:52:16; 0.0;
2023-07-01; 05:55:16; 0.0;
2023-07-01; 05:58:16; 0.0;
2023-07-01; 06:01:17; 0.0;
2023-07-01; 06:04:18; 0.0;
2023-07-01; 06:07:18; 0.0;
2023-07-01; 06:10:18; 0.0;
2023-07-01; 06:13:18; 0.0;
2023-07-01; 06:16:19; 1.0;
2023-07-01; 06:19:19; 4.0;
2023-07-01; 06:22:20; 0.0;
2023-07-01; 06:25:20; 0.0;
2023-07-01; 06:28:20; 0.0;
2023-07-01; 06:31:21; 0.0;
2023-07-01; 06:34:21; 0.0;
2023-07-01; 06:37:22; 0.0;
2023-07-01; 06:40:22; 0.0;
2023-07-01; 06:43:23; 0.0;
2023-07-01; 06:46:23; 0.0;
2023-07-01; 06:49:24; 0.0;
2023-07-01; 06:52:24; 0.0;
2023-07-01; 06:55:24; 0.0;
2023-07-01; 06:58:25; 0.0;
2023-07-01; 07:01:25; 0.0;
2023-07-01; 07:04:25; 0.0;
2023-07-01; 07:07:26; 0.0;
2023-07-01; 07:10:26; 0.0;
2023-07-01; 07:13:26; 0.0;
2023-07-01; 07:16:27; 0.0;
2023-07-01; 07:19:27; 0.0;
2023-07-01; 07:22:28; 0.0;
2023-07-01; 07:25:28; 0.0;
2023-07-01; 07:28:28; 0.0;
2023-07-01; 07:31:29; 0.0;
2023-07-01; 07:34:29; 0.0;
2023-07-01; 07:37:30; 0.0;
2023-07-01; 07:40:30; 2.0;
2023-07-01; 07:43:31; 0.0;
2023-07-01; 07:46:31; 4.0;
2023-07-01; 07:49:31; 10.0;
2023-07-01; 07:52:32; 3.0;
2023-07-01; 07:55:32; 0.0;
2023-07-01; 07:58:32; 0.0;
2023-07-01; 08:01:33; 8.0;
2023-07-01; 08:04:33; 0.0;
2023-07-01; 08:07:33; 0.0;
2023-07-01; 08:10:34; 0.0;
2023-07-01; 08:13:34; 28.0;
2023-07-01; 08:16:35; 45.0;
2023-07-01; 08:19:35; 163.0;
2023-07-01; 08:22:36; 117.0;
2023-07-01; 08:25:36; 107.0;
2023-07-01; 08:28:37; 191.0;
2023-07-01; 08:31:37; 89.0;
2023-07-01; 08:34:37; 20.0;
2023-07-01; 08:37:38; 16.0;
2023-07-01; 08:40:38; 7.0;
2023-07-01; 08:43:38; 216.0;
2023-07-01; 08:46:39; 35.0;
2023-07-01; 08:49:39; 0.0;
2023-07-01; 08:52:39; 102.0;
2023-07-01; 08:55:40; 6.0;
2023-07-01; 08:58:40; 217.0;
2023-07-01; 09:01:40; 176.0;
2023-07-01; 09:04:41; 141.0;
2023-07-01; 09:07:41; 36.0;
2023-07-01; 09:10:41; 4.0;
2023-07-01; 09:13:42; 1.0;
2023-07-01; 09:16:42; 71.0;
2023-07-01; 09:19:43; 169.0;
2023-07-01; 09:22:43; 202.0;
2023-07-01; 09:25:43; 278.0;
2023-07-01; 09:28:43; 280.0;
2023-07-01; 09:31:44; 171.0;
2023-07-01; 09:34:45; 12.0;
2023-07-01; 09:37:45; 18.0;
2023-07-01; 09:40:45; 219.0;
2023-07-01; 09:43:46; 299.0;
2023-07-01; 09:46:46; 300.0;
2023-07-01; 09:49:46; 218.0;
2023-07-01; 09:52:47; 0.0;
2023-07-01; 09:55:47; 0.0;
2023-07-01; 09:58:48; 5.0;
2023-07-01; 10:01:48; 2.0;
2023-07-01; 10:04:48; 0.0;
2023-07-01; 10:07:49; 116.0;
2023-07-01; 10:10:49; 282.0;
2023-07-01; 10:13:49; 195.0;
2023-07-01; 10:16:50; 159.0;
2023-07-01; 10:19:50; 219.0;
2023-07-01; 10:22:51; 294.0;
2023-07-01; 10:25:51; 172.0;
2023-07-01; 10:28:51; 133.0;
2023-07-01; 10:31:51; 28.0;
2023-07-01; 10:34:52; 258.0;
2023-07-01; 10:37:52; 253.0;
2023-07-01; 10:40:53; 265.0;
2023-07-01; 10:43:53; 278.0;
2023-07-01; 10:46:54; 296.0;
2023-07-01; 10:49:54; 256.0;
2023-07-01; 10:52:55; 307.0;
2023-07-01; 10:55:55; 134.0;
2023-07-01; 10:58:55; 267.0;
2023-07-01; 11:01:56; 220.0;
2023-07-01; 11:04:56; 292.0;
2023-07-01; 11:07:56; 250.0;
2023-07-01; 11:10:57; 139.0;
2023-07-01; 11:13:57; 271.0;
2023-07-01; 11:16:57; 265.0;
2023-07-01; 11:19:58; 249.0;
2023-07-01; 11:22:59; 279.0;
2023-07-01; 11:25:59; 238.0;
2023-07-01; 11:28:59; 304.0;
2023-07-01; 11:32:00; 293.0;
2023-07-01; 11:35:00; 134.0;
2023-07-01; 11:38:01; 123.0;
2023-07-01; 11:41:01; 197.0;
2023-07-01; 11:44:01; 255.0;
2023-07-01; 11:47:02; 230.0;
2023-07-01; 11:50:03; 141.0;
2023-07-01; 11:53:03; 0.0;
2023-07-01; 11:56:03; 97.0;
2023-07-01; 11:59:04; 26.0;
2023-07-01; 12:02:04; 188.0;
2023-07-01; 12:05:04; 43.0;
2023-07-01; 12:08:05; 117.0;
2023-07-01; 12:11:05; 258.0;
2023-07-01; 12:14:06; 293.0;
2023-07-01; 12:17:06; 306.0;
2023-07-01; 12:20:07; 201.0;
2023-07-01; 12:23:07; 95.0;
2023-07-01; 12:26:07; 69.0;
2023-07-01; 12:29:08; 50.0;
2023-07-01; 12:32:08; 0.0;
2023-07-01; 12:35:08; 55.0;
2023-07-01; 12:38:09; 192.0;
2023-07-01; 12:41:09; 288.0;
2023-07-01; 12:44:10; 143.0;
2023-07-01; 12:47:10; 281.0;
2023-07-01; 12:50:10; 307.0;
2023-07-01; 12:53:10; 279.0;
2023-07-01; 12:56:11; 276.0;
2023-07-01; 12:59:11; 201.0;
2023-07-01; 13:02:12; 313.0;
2023-07-01; 13:05:12; 224.0;
2023-07-01; 13:08:13; 287.0;
2023-07-01; 13:11:13; 290.0;
2023-07-01; 13:14:14; 173.0;
2023-07-01; 13:17:14; 35.0;
2023-07-01; 13:20:14; 0.0;
2023-07-01; 13:23:14; 52.0;
2023-07-01; 13:26:15; 107.0;
2023-07-01; 13:29:15; 223.0;
2023-07-01; 13:32:16; 305.0;
2023-07-01; 13:35:16; 306.0;
2023-07-01; 13:38:17; 270.0;
2023-07-01; 13:41:17; 308.0;
2023-07-01; 13:44:17; 304.0;
2023-07-01; 13:47:18; 214.0;
2023-07-01; 13:50:18; 11.0;
2023-07-01; 13:53:19; 200.0;
2023-07-01; 13:56:19; 271.0;
2023-07-01; 13:59:19; 256.0;
2023-07-01; 14:02:20; 151.0;
2023-07-01; 14:05:20; 300.0;
2023-07-01; 14:08:21; 284.0;
2023-07-01; 14:11:21; 257.0;
2023-07-01; 14:14:21; 307.0;
2023-07-01; 14:17:21; 226.0;
2023-07-01; 14:20:22; 204.0;
2023-07-01; 14:23:22; 291.0;
2023-07-01; 14:26:22; 260.0;
2023-07-01; 14:29:23; 270.0;
2023-07-01; 14:32:23; 250.0;
2023-07-01; 14:35:24; 229.0;
2023-07-01; 14:38:24; 156.0;
2023-07-01; 14:41:24; 113.0;
2023-07-01; 14:44:25; 311.0;
2023-07-01; 14:47:25; 202.0;
2023-07-01; 14:50:25; 221.0;
2023-07-01; 14:53:26; 307.0;
2023-07-01; 14:56:26; 307.0;
2023-07-01; 14:59:27; 175.0;
2023-07-01; 15:02:27; 76.0;
2023-07-01; 15:05:27; 121.0;
2023-07-01; 15:08:28; 0.0;
2023-07-01; 15:11:28; 0.0;
2023-07-01; 15:14:29; 147.0;
2023-07-01; 15:17:29; 264.0;
2023-07-01; 15:20:29; 308.0;
2023-07-01; 15:23:29; 300.0;
2023-07-01; 15:26:30; 308.0;
2023-07-01; 15:29:30; 308.0;
2023-07-01; 15:32:30; 239.0;
2023-07-01; 15:35:31; 310.0;
2023-07-01; 15:38:31; 307.0;
2023-07-01; 15:41:32; 308.0;
2023-07-01; 15:44:32; 283.0;
2023-07-01; 15:47:33; 307.0;
2023-07-01; 15:50:33; 293.0;
2023-07-01; 15:53:33; 128.0;
2023-07-01; 15:56:34; 160.0;
2023-07-01; 15:59:34; 243.0;
2023-07-01; 16:02:35; 268.0;
2023-07-01; 16:05:35; 308.0;
2023-07-01; 16:08:35; 279.0;
2023-07-01; 16:11:36; 262.0;
2023-07-01; 16:14:36; 7.0;
2023-07-01; 16:17:36; 0.0;
2023-07-01; 16:20:37; 0.0;
2023-07-01; 16:23:37; 145.0;
2023-07-01; 16:26:37; 121.0;
2023-07-01; 16:29:37; 12.0;
2023-07-01; 16:32:38; 0.0;
2023-07-01; 16:35:38; 0.0;
2023-07-01; 16:38:38; 13.0;
2023-07-01; 16:41:39; 0.0;
2023-07-01; 16:44:39; 0.0;
2023-07-01; 16:47:39; 0.0;
2023-07-01; 16:50:40; 0.0;
2023-07-01; 16:53:40; 0.0;
2023-07-01; 16:56:40; 0.0;
2023-07-01; 16:59:41; 0.0;
2023-07-01; 17:02:41; 0.0;
2023-07-01; 17:05:41; 184.0;
2023-07-01; 17:08:42; 3.0;
2023-07-01; 17:11:42; 0.0;
2023-07-01; 17:14:42; 3.0;
2023-07-01; 17:17:42; 0.0;
2023-07-01; 17:20:43; 7.0;
2023-07-01; 17:23:43; 309.0;
2023-07-01; 17:26:44; 289.0;
2023-07-01; 17:29:44; 142.0;
2023-07-01; 17:32:44; 124.0;
2023-07-01; 17:35:44; 0.0;
2023-07-01; 22:30:16; 88.0;
2023-07-02; 22:36:17; 144.0;
2023-07-01; 17:38:45; 0.0;
2023-07-01; 17:41:45; 0.0;
2023-07-01; 17:44:46; 0.0;
2023-07-01; 17:47:46; 0.0;
2023-07-01; 17:50:46; 44.0;
2023-07-01; 17:53:47; 91.0;
2023-07-01; 17:56:47; 167.0;
2023-07-01; 17:59:47; 143.0;
2023-07-01; 18:02:48; 223.0;
2023-07-01; 18:05:48; 146.0;
2023-07-01; 18:08:48; 99.0;
2023-07-01; 18:11:49; 227.0;
2023-07-01; 18:14:49; 243.0;
2023-07-01; 18:17:49; 202.0;
2023-07-01; 18:20:49; 250.0;
2023-07-01; 18:23:50; 156.0;
2023-07-01; 18:26:50; 281.0;
2023-07-01; 18:29:50; 231.0;
2023-07-01; 18:32:51; 233.0;
2023-07-01; 18:35:51; 249.0;
2023-07-01; 18:38:52; 168.0;
2023-07-01; 18:41:52; 103.0;
2023-07-01; 18:44:52; 0.0;
2023-07-01; 18:47:52; 0.0;
2023-07-01; 18:50:53; 0.0;
2023-07-01; 18:53:53; 0.0;
2023-07-01; 18:56:53; 0.0;
2023-07-01; 18:59:54; 0.0;
2023-07-01; 19:02:54; 0.0;
2023-07-01; 19:05:54; 0.0;
2023-07-01; 19:08:54; 0.0;
2023-07-01; 19:11:55; 2.0;
2023-07-01; 19:14:55; 0.0;
2023-07-01; 19:17:56; 0.0;
2023-07-01; 19:20:56; 0.0;
2023-07-01; 19:23:57; 0.0;
2023-07-01; 19:26:57; 134.0;
2023-07-01; 19:29:57; 79.0;
2023-07-01; 19:32:57; 203.0;
2023-07-01; 19:35:58; 131.0;
2023-07-01; 19:38:58; 77.0;
2023-07-01; 19:41:58; 63.0;
2023-07-01; 19:44:59; 0.0;
2023-07-01; 19:47:59; 25.0;
2023-07-01; 19:51:00; 24.0;
2023-07-01; 19:54:00; 2.0;
2023-07-01; 19:57:00; 134.0;
2023-07-01; 20:00:00; 78.0;
2023-07-01; 20:03:01; 0.0;
2023-07-01; 20:06:01; 0.0;
2023-07-01; 20:09:02; 0.0;
2023-07-01; 20:12:02; 143.0;
2023-07-01; 20:15:02; 88.0;
2023-07-01; 20:18:03; 99.0;
2023-07-01; 20:21:03; 62.0;
2023-07-01; 20:24:03; 30.0;
2023-07-01; 20:27:03; 201.0;
2023-07-01; 20:30:04; 131.0;
2023-07-01; 20:33:04; 190.0;
2023-07-01; 20:36:04; 47.0;
2023-07-01; 20:39:04; 159.0;
2023-07-01; 20:42:05; 42.0;
2023-07-01; 20:45:05; 180.0;
2023-07-01; 20:48:05; 116.0;
2023-07-01; 20:51:06; 0.0;
2023-07-01; 20:54:06; 152.0;
2023-07-01; 20:57:06; 213.0;
2023-07-01; 21:00:06; 90.0;
2023-07-01; 21:03:07; 113.0;
2023-07-01; 21:06:08; 138.0;
2023-07-01; 21:09:08; 34.0;
2023-07-01; 21:12:08; 79.0;
2023-07-01; 21:15:08; 0.0;
2023-07-01; 21:18:08; 281.0;
2023-07-01; 21:21:09; 259.0;
2023-07-01; 21:24:09; 278.0;
2023-07-01; 21:27:09; 253.0;
2023-07-01; 21:30:10; 281.0;
2023-07-01; 21:33:10; 127.0;
2023-07-01; 21:36:11; 4.0;
2023-07-01; 21:39:11; 3.0;
2023-07-01; 21:42:11; 141.0;
2023-07-01; 21:45:11; 65.0;
2023-07-01; 21:48:12; 0.0;
2023-07-01; 21:51:12; 0.0;
2023-07-01; 21:54:13; 15.0;
2023-07-01; 21:57:13; 280.0;
2023-07-01; 22:00:13; 282.0;
2023-07-01; 22:03:14; 280.0;
2023-07-01; 22:06:14; 159.0;
2023-07-01; 22:09:14; 261.0;
2023-07-01; 22:12:14; 277.0;
2023-07-01; 22:15:15; 106.0;
2023-07-01; 22:18:15; 64.0;
2023-07-01; 22:21:15; 207.0;
2023-07-01; 22:24:15; 268.0;
2023-07-01; 22:27:16; 111.0;
2023-07-01; 22:33:17; 0.0;
2023-07-01; 22:36:17; 55.0;
2023-07-01; 22:39:17; 281.0;
2023-07-01; 22:42:18; 309.0;
2023-07-01; 22:45:18; 299.0;
2023-07-01; 22:48:18; 116.0;
2023-07-01; 22:51:19; 4.0;
2023-07-01; 22:54:19; 4.0;
2023-07-01; 22:57:19; 130.0;
2023-07-01; 23:00:20; 266.0;
2023-07-01; 23:03:20; 275.0;
2023-07-01; 23:06:21; 313.0;
2023-07-01; 23:09:21; 305.0;
2023-07-01; 23:12:21; 280.0;
2023-07-01; 23:15:21; 197.0;
2023-07-01; 23:18:22; 262.0;
2023-07-01; 23:21:22; 199.0;
2023-07-01; 23:24:22; 28.0;
2023-07-01; 23:27:23; 294.0;
2023-07-01; 23:30:23; 84.0;
2023-07-01; 23:33:23; 70.0;
2023-07-01; 23:36:24; 0.0;
2023-07-01; 23:39:24; 94.0;
2023-07-01; 23:42:25; 52.0;
2023-07-01; 23:45:25; 12.0;
2023-07-01; 23:48:25; 16.0;
2023-07-01; 23:51:26; 1.0;
2023-07-01; 23:54:26; 0.0;
2023-07-01; 23:57:26; 0.0;
2023-07-02; 00:00:26; 0.0;
2023-07-02; 00:03:27; 0.0;
2023-07-02; 00:06:27; 0.0;
2023-07-02; 00:09:27; 0.0;
2023-07-02; 00:12:28; 0.0;
2023-07-02; 00:15:28; 0.0;
2023-07-02; 00:18:28; 0.0;
2023-07-02; 00:21:29; 0.0;
2023-07-02; 00:24:29; 0.0;
2023-07-02; 00:27:30; 0.0;
2023-07-02; 00:30:30; 0.0;
2023-07-02; 00:33:30; 1.0;
2023-07-02; 00:36:30; 0.0;
2023-07-02; 00:39:31; 10.0;
2023-07-02; 00:42:31; 208.0;
2023-07-02; 00:45:32; 117.0;
2023-07-02; 00:48:32; 40.0;
2023-07-02; 00:51:32; 140.0;
2023-07-02; 00:54:32; 151.0;
2023-07-02; 00:57:33; 146.0;
2023-07-02; 01:00:33; 216.0;
2023-07-02; 01:03:33; 267.0;
2023-07-02; 01:06:34; 292.0;
2023-07-02; 01:09:34; 290.0;
2023-07-02; 01:12:34; 289.0;
2023-07-02; 01:15:35; 292.0;
2023-07-02; 01:18:35; 235.0;
2023-07-02; 01:21:35; 44.0;
2023-07-02; 01:24:36; 281.0;
2023-07-02; 01:27:36; 181.0;
2023-07-02; 01:30:37; 165.0;
2023-07-02; 01:33:37; 83.0;
2023-07-02; 01:36:37; 4.0;
2023-07-02; 01:39:37; 47.0;
2023-07-02; 01:42:38; 294.0;
2023-07-02; 01:45:38; 299.0;
2023-07-02; 01:48:39; 303.0;
2023-07-02; 01:51:39; 303.0;
2023-07-02; 01:54:39; 304.0;
2023-07-02; 01:57:39; 301.0;
2023-07-02; 02:00:40; 299.0;
2023-07-02; 02:03:40; 127.0;
2023-07-02; 02:06:41; 0.0;
2023-07-02; 02:09:41; 3.0;
2023-07-02; 02:12:41; 269.0;
2023-07-02; 02:15:42; 178.0;
2023-07-02; 02:18:42; 215.0;
2023-07-02; 02:21:43; 284.0;
2023-07-02; 02:24:43; 306.0;
2023-07-02; 02:27:43; 309.0;
2023-07-02; 02:30:43; 308.0;
2023-07-02; 02:33:44; 266.0;
2023-07-02; 02:36:44; 280.0;
2023-07-02; 02:39:44; 246.0;
2023-07-02; 02:42:44; 244.0;
2023-07-02; 02:45:45; 97.0;
2023-07-02; 02:48:45; 0.0;
2023-07-02; 02:51:46; 0.0;
2023-07-02; 02:54:46; 0.0;
2023-07-02; 02:57:46; 0.0;
2023-07-02; 03:00:46; 110.0;
2023-07-02; 03:03:47; 189.0;
2023-07-02; 03:06:47; 0.0;
2023-07-02; 03:09:48; 0.0;
2023-07-02; 03:12:48; 0.0;
2023-07-02; 03:15:48; 0.0;
2023-07-02; 03:18:48; 0.0;
2023-07-02; 03:21:49; 0.0;
2023-07-02; 03:24:49; 0.0;
2023-07-02; 03:27:50; 0.0;
2023-07-02; 03:30:50; 127.0;
2023-07-02; 03:33:50; 0.0;
2023-07-02; 03:36:50; 3.0;
2023-07-02; 03:39:51; 2.0;
2023-07-02; 03:42:51; 0.0;
2023-07-02; 03:45:51; 46.0;
2023-07-02; 03:48:51; 153.0;
2023-07-02; 03:51:52; 218.0;
2023-07-02; 03:54:53; 4.0;
2023-07-02; 03:57:53; 0.0;
2023-07-02; 04:00:53; 0.0;
2023-07-02; 04:03:53; 0.0;
2023-07-02; 04:06:54; 0.0;
2023-07-02; 04:09:54; 0.0;
2023-07-02; 04:12:54; 0.0;
2023-07-02; 04:15:54; 0.0;
2023-07-02; 04:18:55; 0.0;
2023-07-02; 04:21:55; 0.0;
2023-07-02; 04:24:56; 0.0;
2023-07-02; 04:27:56; 0.0;
2023-07-02; 04:30:56; 0.0;
2023-07-02; 04:33:57; 19.0;
2023-07-02; 04:36:57; 91.0;
2023-07-02; 04:39:57; 78.0;
2023-07-02; 04:42:58; 0.0;
2023-07-02; 04:45:58; 0.0;
2023-07-02; 04:48:58; 0.0;
2023-07-02; 04:51:59; 0.0;
2023-07-02; 04:54:59; 0.0;
2023-07-02; 04:57:59; 0.0;
2023-07-02; 05:00:59; 0.0;
2023-07-02; 05:04:00; 0.0;
2023-07-02; 05:07:00; 75.0;
2023-07-02; 05:10:01; 23.0;
2023-07-02; 05:13:01; 8.0;
2023-07-02; 05:16:01; 99.0;
2023-07-02; 05:19:01; 69.0;
2023-07-02; 05:22:02; 3.0;
2023-07-02; 05:25:02; 1.0;
2023-07-02; 05:28:03; 3.0;
2023-07-02; 05:31:03; 5.0;
2023-07-02; 05:34:03; 0.0;
2023-07-02; 05:37:04; 1.0;
2023-07-02; 05:40:04; 0.0;
2023-07-02; 05:43:04; 0.0;
2023-07-02; 05:46:05; 0.0;
2023-07-02; 05:49:05; 0.0;
2023-07-02; 05:52:05; 0.0;
2023-07-02; 05:55:05; 0.0;
2023-07-02; 05:58:06; 0.0;
2023-07-02; 06:01:06; 0.0;
2023-07-02; 06:04:07; 0.0;
2023-07-02; 06:07:07; 0.0;
2023-07-02; 06:10:07; 0.0;
2023-07-02; 06:13:07; 0.0;
2023-07-02; 06:16:08; 0.0;
2023-07-02; 06:19:08; 0.0;
2023-07-02; 06:22:09; 0.0;
2023-07-02; 06:25:09; 0.0;
2023-07-02; 06:28:09; 0.0;
2023-07-02; 06:31:09; 0.0;
2023-07-02; 06:34:10; 0.0;
2023-07-02; 06:37:10; 0.0;
2023-07-02; 06:40:10; 0.0;
2023-07-02; 06:43:11; 0.0;
2023-07-02; 06:46:11; 0.0;
2023-07-02; 06:49:12; 0.0;
2023-07-02; 06:52:12; 0.0;
2023-07-02; 06:55:12; 0.0;
2023-07-02; 06:58:12; 0.0;
2023-07-02; 07:01:13; 0.0;
2023-07-02; 07:04:13; 0.0;
2023-07-02; 07:07:13; 0.0;
2023-07-02; 07:10:14; 0.0;
2023-07-02; 07:13:14; 0.0;
2023-07-02; 07:16:14; 0.0;
2023-07-02; 07:19:14; 0.0;
2023-07-02; 07:22:15; 0.0;
2023-07-02; 07:25:15; 0.0;
2023-07-02; 07:28:16; 0.0;
2023-07-02; 07:31:16; 0.0;
2023-07-02; 07:34:16; 0.0;
2023-07-02; 07:37:16; 0.0;
2023-07-02; 07:40:17; 0.0;
2023-07-02; 07:43:17; 0.0;
2023-07-02; 07:46:17; 0.0;
2023-07-02; 07:49:18; 0.0;
2023-07-02; 07:52:18; 0.0;
2023-07-02; 07:55:18; 0.0;
2023-07-02; 07:58:19; 0.0;
2023-07-02; 08:01:19; 0.0;
2023-07-02; 08:04:19; 0.0;
2023-07-02; 08:07:20; 0.0;
2023-07-02; 08:10:20; 0.0;
2023-07-02; 08:13:21; 0.0;
2023-07-02; 08:16:21; 0.0;
2023-07-02; 08:19:21; 0.0;
2023-07-02; 08:22:22; 0.0;
2023-07-02; 08:25:22; 0.0;
2023-07-02; 08:28:22; 0.0;
2023-07-02; 08:31:22; 0.0;
2023-07-02; 08:34:23; 0.0;
2023-07-02; 08:37:23; 0.0;
2023-07-02; 08:40:24; 0.0;
2023-07-02; 08:43:24; 0.0;
2023-07-02; 08:46:24; 0.0;
2023-07-02; 08:49:25; 0.0;
2023-07-02; 08:52:25; 0.0;
2023-07-02; 08:55:25; 0.0;
2023-07-02; 08:58:25; 0.0;
2023-07-02; 09:01:26; 0.0;
2023-07-02; 09:04:26; 0.0;
2023-07-02; 09:07:27; 0.0;
2023-07-02; 09:10:27; 0.0;
2023-07-02; 09:13:27; 0.0;
2023-07-02; 09:16:28; 0.0;
2023-07-02; 09:19:28; 0.0;
2023-07-02; 09:22:28; 1.0;
2023-07-02; 09:25:28; 0.0;
2023-07-02; 09:28:29; 0.0;
2023-07-02; 09:31:29; 0.0;
2023-07-02; 09:34:30; 0.0;
2023-07-02; 09:37:30; 0.0;
2023-07-02; 09:40:30; 1.0;
2023-07-02; 09:43:30; 8.0;
2023-07-02; 09:46:31; 37.0;
2023-07-02; 09:49:31; 32.0;
2023-07-02; 09:52:32; 63.0;
2023-07-02; 09:55:32; 10.0;
2023-07-02; 09:58:32; 109.0;
2023-07-02; 10:01:33; 1.0;
2023-07-02; 10:04:33; 114.0;
2023-07-02; 10:07:33; 108.0;
2023-07-02; 10:10:33; 54.0;
2023-07-02; 10:13:34; 58.0;
2023-07-02; 10:16:34; 147.0;
2023-07-02; 10:19:34; 182.0;
2023-07-02; 10:22:34; 225.0;
2023-07-02; 10:25:35; 255.0;
2023-07-02; 10:28:36; 195.0;
2023-07-02; 10:31:36; 255.0;
2023-07-02; 10:34:36; 255.0;
2023-07-02; 10:37:36; 193.0;
2023-07-02; 10:40:36; 292.0;
2023-07-02; 10:43:37; 93.0;
2023-07-02; 10:46:37; 123.0;
2023-07-02; 10:49:38; 0.0;
2023-07-02; 10:52:38; 0.0;
2023-07-02; 10:55:38; 0.0;
2023-07-02; 10:58:39; 0.0;
